98,98,90,82,102,16,16,16,16,16,16,16,16,16,16,16,97,90,90,99,59,217,100,90,98,98,99,58,100,90,82,90,179,141,178,82,86,-1,-1,-1,-1,-1,-1,-1,81,98,233,116,195,235,98,98,82,82,90,273,194,118,90,90
82,90,98,90,102,16,16,16,16,16,16,16,16,16,16,217,100,82,98,82,99,100,82,98,179,178,98,98,90,90,82,98,102,16,97,90,83,43,-1,-1,-1,-1,-1,41,84,98,113,195,274,90,90,90,82,82,98,82,273,235,98,90
98,179,178,90,102,16,16,16,16,16,16,16,16,16,16,97,90,90,82,90,98,90,82,98,102,97,90,82,90,98,90,90,99,58,100,90,90,83,42,43,-1,-1,41,84,98,90,113,118,90,90,82,90,82,98,82,90,90,98,98,90
98,102,97,98,99,59,16,16,16,16,16,16,16,217,58,100,179,178,98,98,82,90,90,98,99,100,90,82,82,90,82,90,82,82,98,82,98,82,90,83,42,42,84,90,82,82,113,115,75,90,98,98,90,82,98,98,98,90,90,82
82,102,177,178,98,99,59,16,16,16,16,16,57,100,179,141,180,100,82,82,90,82,90,98,90,90,90,90,98,98,82,82,90,98,82,98,82,98,90,98,82,82,98,82,98,98,113,195,274,90,90,82,82,82,98,98,90,82,82,82
82,99,59,257,141,178,99,58,58,58,58,58,100,179,258,57,100,90,90,98,98,82,82,90,82,90,82,98,90,82,82,98,98,98,82,82,90,90,82,90,98,90,98,90,90,233,116,118,98,98,90,90,179,141,141,178,82,98,98,82
90,90,99,58,58,100,98,98,90,90,82,98,82,102,57,100,90,90,82,98,98,82,90,98,90,82,90,82,98,98,90,98,82,98,82,82,82,82,98,82,98,98,98,90,98,113,195,235,90,90,90,179,219,16,16,257,178,98,82,98
82,179,178,98,82,82,98,98,163,125,162,82,90,99,100,82,82,82,82,90,98,82,179,141,178,90,82,98,90,90,98,90,90,82,98,82,98,98,98,90,98,90,98,90,233,234,274,90,98,90,98,102,16,16,16,16,97,98,82,90
90,99,218,178,90,90,82,163,203,-1,241,125,162,90,98,90,90,98,82,98,98,179,258,16,257,178,98,98,90,82,82,90,90,98,82,98,82,82,82,98,98,179,141,178,193,274,82,90,90,98,90,99,59,16,16,57,100,98,98,90
98,82,99,100,98,98,163,242,-1,-1,-1,-1,81,82,82,90,98,82,98,98,179,258,16,16,16,257,178,98,98,98,98,98,90,90,98,98,90,98,98,98,82,99,59,257,178,82,73,75,90,98,82,82,99,58,58,100,98,82,90,90
82,98,90,98,90,98,86,-1,-1,-1,-1,-1,161,162,82,90,98,90,82,90,102,16,16,16,16,16,97,82,98,90,82,90,90,82,90,90,82,98,90,90,98,98,99,58,100,233,234,235,82,82,82,98,82,82,90,98,90,98,90,90
82,90,90,90,82,98,83,43,-1,-1,-1,-1,41,84,90,98,90,90,90,90,102,16,16,16,16,16,97,82,90,90,98,98,98,82,90,98,90,90,98,90,98,73,74,75,73,116,118,98,90,98,98,82,98,90,98,82,90,98,82,98
82,82,98,82,90,98,90,83,42,43,-1,41,84,82,90,90,90,98,98,90,99,59,16,16,16,57,100,98,90,90,98,98,82,90,98,179,141,141,178,82,233,116,195,274,273,157,274,90,82,98,82,98,82,82,98,98,82,82,98,98
82,90,90,98,98,179,141,178,82,83,42,84,82,90,90,90,82,90,90,82,98,99,59,16,57,100,82,82,98,90,90,90,82,98,179,219,16,16,177,178,193,194,118,98,90,90,90,98,90,98,82,90,82,82,82,98,90,90,82,82
90,82,82,82,179,258,16,257,178,90,90,90,98,98,98,90,90,82,90,90,98,90,99,58,100,98,82,90,82,82,98,90,98,179,219,16,16,16,16,257,178,273,235,98,90,163,125,125,125,162,82,82,98,98,98,98,90,98,90,82
98,90,90,179,258,16,16,16,257,178,98,90,82,98,82,82,82,98,90,82,82,82,82,90,98,90,90,98,82,82,98,98,82,102,16,16,16,16,16,16,97,73,75,163,125,242,-1,-1,-1,161,125,162,90,98,90,98,90,98,98,90
82,90,98,102,16,16,16,16,16,97,98,98,82,82,98,90,82,90,82,82,82,82,98,90,90,82,90,90,90,90,82,82,98,99,59,16,16,16,16,217,100,193,235,86,-1,-1,-1,-1,-1,-1,-1,161,162,90,82,90,82,82,98,90
82,98,90,102,16,16,16,16,16,97,82,98,90,90,90,98,90,163,125,162,98,82,90,98,98,98,90,82,98,98,98,98,98,98,99,59,16,16,217,100,73,75,163,203,-1,-1,-1,-1,-1,-1,-1,-1,81,90,82,90,179,178,98,90
90,98,98,99,59,16,16,16,57,100,90,90,98,90,98,82,163,242,-1,161,125,162,98,98,90,90,90,98,82,90,82,82,90,90,98,99,58,58,100,82,113,118,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,90,90,82,99,218,178,98
90,98,82,98,99,59,16,57,100,82,90,82,82,82,90,163,203,-1,-1,-1,-1,241,162,98,82,98,82,90,179,178,82,98,98,82,90,90,98,98,82,82,273,274,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,90,98,90,179,180,100,90
82,82,98,98,82,99,58,100,82,90,90,90,98,90,82,83,43,-1,-1,-1,-1,201,84,98,90,98,90,179,219,257,178,82,82,98,90,90,98,98,82,82,82,98,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,98,90,82,99,100,98,82
98,90,98,82,90,90,82,90,90,179,178,98,82,98,82,90,83,43,-1,41,42,84,82,82,98,90,98,99,59,217,100,82,90,90,82,82,90,98,82,98,90,82,83,43,-1,-1,-1,-1,-1,-1,-1,41,84,98,98,90,98,98,82,98
98,82,98,82,82,90,82,82,179,180,100,90,90,82,90,82,82,83,42,84,90,98,98,98,98,90,98,90,99,100,90,98,98,82,98,82,90,90,98,98,90,98,90,83,42,43,-1,-1,-1,201,42,84,90,82,90,98,98,82,98,82
98,82,98,82,98,82,82,98,99,100,90,90,82,98,90,98,98,90,82,90,98,82,98,90,90,98,90,82,98,82,90,90,98,98,90,90,82,82,90,82,90,82,98,98,82,83,42,42,42,84,98,90,82,98,82,90,98,98,82,82
82,98,82,98,90,98,82,98,98,98,90,98,90,90,98,82,82,98,82,82,98,98,98,98,82,90,90,98,98,90,98,82,98,82,90,98,82,82,82,98,98,90,98,98,82,98,90,90,98,82,82,82,82,90,82,90,98,98,98,98
98,82,82,90,90,82,82,98,98,90,98,98,98,82,90,90,82,82,98,90,82,90,82,82,82,90,90,82,82,82,98,90,98,98,82,98,82,90,82,98,98,90,82,98,98,82,90,90,82,90,98,90,98,82,90,82,98,90,98,98
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
